Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_RDNYT3,PROD_K79OB9,17965.31,932,910,49699.04,2.91,CUST_R5X1MS,Standard,33,FLASH_1IZFHA,50,60,BNDL_947WZA,125.37,2,Innovative
CMP_3NY46K,PROD_I36HAJ,36498.62,3260,801,68057.33,4.19,CUST_H9AVJ4,Basic,15,FLASH_9GNYCT,36,72,BNDL_KTLIA0,129.72,4,Innovative
CMP_TJ1NS3,PROD_AQR3PD,35970.51,3418,706,16629.78,1.96,CUST_ET7HR0,Basic,28,FLASH_YM0L74,66,68,BNDL_TBWZHE,53.73,3,Affordable
CMP_5U5S8Z,PROD_K6TVUP,33740.85,3740,286,8681.49,4.65,CUST_OLHIHQ,Premium,16,FLASH_CA1Z2Q,46,95,BNDL_AGSEDQ,306.21,2,Affordable
CMP_5SP0RN,PROD_EO9Q09,33833.18,3357,999,49429.66,3.79,CUST_DWDB8Q,Standard,18,FLASH_0ON4UI,36,86,BNDL_HAOAXH,169.77,1,Stylish
CMP_AD1GR6,PROD_HICU32,46000.73,2063,673,40609.63,1.3,CUST_THPMBK,Basic,26,FLASH_MLGVDV,38,129,BNDL_TEMA78,252.26,1,Stylish
CMP_5SRU9G,PROD_05U12W,34485.89,2448,885,71149.45,2.72,CUST_N792YU,Premium,3,FLASH_NXM15L,44,191,BNDL_H9C4AI,159.04,3,Durable
CMP_2JU15J,PROD_A610B2,44617.42,4316,158,7401.75,4.05,CUST_TLBEIU,Basic,9,FLASH_PRJMZN,63,56,BNDL_ZZ6YHS,72.01,2,Durable
CMP_S7QTDR,PROD_7CH9KX,40010.88,2794,160,14961.81,0.97,CUST_6PGXYX,Basic,4,FLASH_HBW7WE,62,49,BNDL_8I56VK,345.44,3,Innovative
CMP_VJII5I,PROD_936DBF,22227.98,3952,538,54911.34,4.74,CUST_CPEK5W,Premium,27,FLASH_FEKBI6,41,63,BNDL_NABUNW,132.36,4,Affordable
CMP_JN7TRI,PROD_419SN9,36510.28,4019,29,65761.44,4.47,CUST_XIMN62,Basic,22,FLASH_7FBLLD,64,14,BNDL_YUTJUU,129.7,2,Affordable
CMP_J035CK,PROD_QQLGOF,46418.12,3921,900,83283.12,4.85,CUST_1FGQSX,Premium,23,FLASH_7WUFXC,10,186,BNDL_D09CA9,304.91,4,Durable
CMP_JS4U63,PROD_YXQP2F,47660.47,1452,103,85014.98,4.13,CUST_X7WVVG,Standard,26,FLASH_BUX1L4,29,48,BNDL_PE10WN,245.77,4,Innovative
CMP_8V7LL6,PROD_T8MN0F,19256.6,2639,597,63453.85,2.66,CUST_VDWCC4,Standard,22,FLASH_55NFRD,18,80,BNDL_1SYLSL,153.39,4,Durable
CMP_FICB2J,PROD_XVIJZR,16213.8,2386,518,85328.2,3.7,CUST_NWXWZS,Basic,27,FLASH_GVPYMH,67,15,BNDL_W2ZHKB,256.45,1,Stylish
CMP_EEO0PL,PROD_DYAGQT,34836.39,2247,846,85395.56,3.48,CUST_6HKTVG,Premium,6,FLASH_WU4C4H,18,29,BNDL_XKT5LL,438.32,1,Innovative
CMP_1H1G36,PROD_EDT5TC,15590.34,986,613,37988.43,4.41,CUST_KJLEOY,Premium,34,FLASH_2K74Q7,46,81,BNDL_8J59QE,82.96,2,Affordable
CMP_3XFP09,PROD_UOHFE0,40730.34,1093,415,63537.08,2.37,CUST_93T1IM,Premium,22,FLASH_7C9FX7,46,153,BNDL_QHWPPN,146.9,4,Durable
CMP_CNFQKR,PROD_V99XSC,49085.93,1586,145,99341,2.1,CUST_BOT5O8,Basic,24,FLASH_ILEMV1,32,130,BNDL_UWTSXA,287.5,3,Durable
CMP_0E9CIA,PROD_1C832W,39869.16,971,111,53220.84,1.42,CUST_14L0BX,Standard,6,FLASH_1W6W7V,68,91,BNDL_0ZOBE4,108.28,2,Durable
CMP_Y2QSXE,PROD_OIAZH8,28070.46,4288,323,42624.52,2.64,CUST_QS44UN,Standard,5,FLASH_LXUEII,19,48,BNDL_OEAV8Y,217.44,2,Affordable
CMP_R440DA,PROD_328NRZ,43070.46,2833,876,53319.32,2.31,CUST_32BWOX,Premium,14,FLASH_PE3GRN,34,171,BNDL_6K0MP8,342.61,2,Stylish
CMP_7WBO49,PROD_TQFY80,33989.29,2799,218,31688.99,2.08,CUST_EW5W53,Premium,11,FLASH_FJUS14,20,145,BNDL_PGN92F,74.34,2,Durable
CMP_IZIMKH,PROD_UIK56L,28704.97,2260,928,98159.08,2.38,CUST_YMYXVF,Basic,34,FLASH_A09ICT,10,128,BNDL_2D9HQL,161.99,4,Innovative
CMP_D9NS4M,PROD_Z77LQ2,40398.6,2535,923,29255.04,2.77,CUST_RKGFD1,Standard,4,FLASH_RYZB50,54,129,BNDL_19XYW1,397.55,3,Affordable
CMP_CTTWS8,PROD_1GBWIT,49561.88,2383,942,96850.53,4.35,CUST_WA0HBS,Premium,15,FLASH_JU7JXH,10,167,BNDL_X9NPHD,239.45,1,Affordable
CMP_6788J8,PROD_DOX5WG,49173.23,4234,918,53723.82,2.82,CUST_5G56VQ,Premium,34,FLASH_Z3AAK2,19,199,BNDL_BKEIEO,277.18,3,Affordable
CMP_9JSHDS,PROD_5041RA,48757.81,2049,64,32346.98,4.1,CUST_RMJVC1,Basic,11,FLASH_UJB0XQ,12,129,BNDL_4WYIKA,185.46,2,Stylish
CMP_4G7YK3,PROD_44RICZ,7295.53,2702,977,62639.19,0.97,CUST_9I8CCH,Premium,9,FLASH_Q1S7HY,42,41,BNDL_NGQLRV,316.37,4,Innovative
CMP_XQ5Y6E,PROD_008LNA,31893.36,4955,596,29029.17,2.82,CUST_PMIADU,Basic,5,FLASH_LXVZO6,40,38,BNDL_EU2X9V,477.63,4,Stylish
CMP_F8JYE6,PROD_IS3OI0,42428.53,3940,132,94311.17,2.78,CUST_ZTRO5I,Basic,5,FLASH_HTJO92,14,190,BNDL_VFOVOV,461.88,4,Durable
CMP_OO0FW0,PROD_EOZSXX,20638.31,2208,908,49897.79,4.43,CUST_N049IV,Basic,5,FLASH_CJWJV7,59,39,BNDL_S0DH33,394.81,3,Stylish
CMP_WX331F,PROD_W3AHD2,47308.81,4796,64,58812.13,3.33,CUST_DZKYFZ,Premium,17,FLASH_QIXVEV,55,49,BNDL_08M9D6,171.58,1,Stylish
CMP_XYVLHG,PROD_ADEXNV,8093.7,3934,789,25828.56,2.47,CUST_VUG9X5,Premium,15,FLASH_UCP41Y,35,25,BNDL_9EJSKR,159.66,3,Innovative
CMP_IRUVGW,PROD_SXM9QQ,13361.02,955,852,32753.6,2.34,CUST_YHLXHX,Premium,3,FLASH_NXMGF1,37,152,BNDL_LPF23W,80.85,2,Stylish
CMP_1HBDE1,PROD_GUFSNC,44081.29,120,50,25655.98,2.68,CUST_17D8K5,Basic,24,FLASH_TJFE7Z,55,181,BNDL_7TZOQM,91.69,1,Stylish
CMP_245BD6,PROD_H6EZYW,35635,4507,974,67239.56,1.95,CUST_OIAWA0,Basic,5,FLASH_GFSSLX,36,45,BNDL_83TNAW,322.07,3,Durable
CMP_IOED0P,PROD_ZU4LDC,8415.91,563,263,67521.79,2.58,CUST_4Z5XUS,Basic,15,FLASH_NC7YRX,13,85,BNDL_4LIIKY,345.35,4,Stylish
CMP_02IF65,PROD_MMJ613,24776,3289,781,20782.28,1.54,CUST_ZZXCT4,Standard,15,FLASH_RDSRIW,56,131,BNDL_4A3L6R,62.31,4,Stylish
CMP_MGDI72,PROD_F3DC39,34184.26,1951,566,73203.93,1.11,CUST_ZBC7XB,Premium,21,FLASH_BPSXC8,50,6,BNDL_LMKUZW,376.52,2,Affordable
CMP_AVPT93,PROD_3R4QFO,23418.86,1450,188,20400.42,3.34,CUST_F0AC5N,Premium,17,FLASH_5RFR2L,39,108,BNDL_TA6CAG,232.5,1,Affordable
CMP_PUKSTA,PROD_L49BHV,24030.57,2642,333,38332.01,2.71,CUST_CVQSC1,Premium,8,FLASH_34JRQ2,26,65,BNDL_NX2F0E,217.22,3,Stylish
CMP_UPL73Y,PROD_3CUKCW,46365.45,4260,662,37424.28,4.7,CUST_QFYFYU,Premium,29,FLASH_K7DI2J,27,128,BNDL_VGGEEM,271.81,4,Affordable
CMP_XLDM86,PROD_3WR2VH,24867.22,1884,133,6919.9,2.19,CUST_HKL1CN,Basic,8,FLASH_POJSN6,53,87,BNDL_587PAF,250.31,1,Durable
CMP_AA81ZH,PROD_9QRPRX,19158.83,4907,736,87786.1,1.97,CUST_ZX9HEA,Basic,29,FLASH_B37TH0,20,47,BNDL_KCGQKT,196.21,4,Durable
CMP_13AP7U,PROD_RX9I69,19456.59,3401,829,83530.73,3.72,CUST_5U1E18,Premium,2,FLASH_FO0ZNI,39,179,BNDL_HCATC3,479.25,3,Stylish
CMP_GHB4DT,PROD_WBSJHL,47367.95,4718,816,39165.05,1.85,CUST_S7ONKP,Basic,20,FLASH_ZKRYLZ,42,16,BNDL_PZGRKG,402.03,2,Stylish
CMP_ARUHLW,PROD_8BYGA5,48182.72,2711,956,30872.04,2.66,CUST_XI47MG,Premium,8,FLASH_U4Y5B3,29,15,BNDL_BPE4B9,156.56,1,Stylish
CMP_EH7M2J,PROD_Y55CMK,48301.86,4689,860,60947.69,0.85,CUST_D7B7Y0,Premium,18,FLASH_NPMBOY,67,63,BNDL_UBZ694,452.28,3,Durable
CMP_NYWC71,PROD_ZZ6TKK,9838.69,2504,887,35661.58,2.9,CUST_C166CB,Basic,8,FLASH_C6X1X0,33,45,BNDL_Y2GU7I,117.52,4,Innovative
CMP_93L1WS,PROD_AG0Y8X,8193.39,3184,527,5166.05,1.15,CUST_WGR5HI,Standard,1,FLASH_CCC7ZY,35,77,BNDL_PX76IB,305.74,1,Innovative
CMP_BVDAVM,PROD_TZSWZH,13531.28,1879,339,22591.75,2.42,CUST_FQ9DUM,Premium,1,FLASH_FNZ6EJ,45,86,BNDL_3YOGL4,449.65,1,Durable
CMP_RJCFUY,PROD_0LJU6E,34424.15,776,369,88439.8,3.48,CUST_9T6P7D,Basic,34,FLASH_T8E0IY,30,118,BNDL_8AK43D,194.44,3,Stylish
CMP_72AQYQ,PROD_IOETHO,26474.91,1541,146,87687.97,4.97,CUST_HUK0C0,Basic,6,FLASH_141F2N,13,47,BNDL_HKU7AJ,101.48,1,Innovative
CMP_16WTFW,PROD_01J8WS,42763.96,963,345,93740.94,4.18,CUST_NBHOOJ,Basic,2,FLASH_PB7LY8,18,31,BNDL_T42S2K,434.19,1,Innovative
CMP_KB9DAQ,PROD_F0MDA9,40377.9,4845,448,72523.99,3.12,CUST_AHG7YJ,Basic,16,FLASH_SXF9LT,15,3,BNDL_V22KID,130.92,2,Durable
CMP_9KXOPA,PROD_IHN1F1,16363.25,4080,88,19260.57,4.93,CUST_R90TJO,Basic,24,FLASH_X22OG7,23,106,BNDL_F9YS6L,104.01,2,Affordable
CMP_TQSP7T,PROD_LXDOA0,32572.19,4251,169,14113.45,2.08,CUST_SD5NDD,Basic,32,FLASH_HG5FCJ,19,95,BNDL_1R4SYT,113.07,4,Stylish
CMP_T8ZFRJ,PROD_PMT3T0,10060.64,1115,789,97166.57,2.87,CUST_P1AI4X,Premium,14,FLASH_MZDL51,22,3,BNDL_1F06GO,421.78,1,Stylish
CMP_GB2P8J,PROD_V03JRJ,40090.83,2082,956,13854.99,4.18,CUST_REMMDS,Premium,23,FLASH_276A8N,23,69,BNDL_16GVZ8,140.32,3,Innovative
CMP_204R01,PROD_PL48T5,25172.46,1512,980,59836.19,0.86,CUST_6MQE8B,Standard,31,FLASH_E1RQD7,13,75,BNDL_B0JGLL,311.82,3,Affordable
CMP_RCF8GN,PROD_BU4NID,47658.7,2271,682,3103.19,1.06,CUST_J3RIVD,Basic,35,FLASH_KVZK10,14,131,BNDL_4Z15WZ,454.06,4,Durable
CMP_46E6O7,PROD_W7BRMQ,35729.36,2269,84,66301.08,3.25,CUST_DZ75O6,Premium,8,FLASH_7JDD0F,43,186,BNDL_N3TSW6,416.43,4,Innovative
CMP_B54362,PROD_X4FNNF,13218.67,2612,6,62168.14,3.41,CUST_AITMB7,Premium,14,FLASH_CCAEB7,50,30,BNDL_SDU7BO,352,2,Innovative
CMP_3TM8JN,PROD_5NHB7I,36038.35,1550,867,94657.47,2.69,CUST_RXL9UB,Standard,13,FLASH_D25G3R,13,10,BNDL_LFNQJ4,325.56,2,Stylish
CMP_ALQIHR,PROD_BPQJEQ,21796.88,2521,889,83618.87,2.21,CUST_UBIL58,Basic,5,FLASH_0CPD69,48,25,BNDL_3337V8,144.24,3,Affordable
CMP_J9Z0YL,PROD_9A69AW,48652.24,2396,978,25675.93,3.53,CUST_629CAH,Premium,4,FLASH_BJ3QSZ,24,56,BNDL_V2B2J5,254.42,1,Innovative
CMP_DNV7K6,PROD_61QGWM,14704.2,1675,171,62894.91,3.33,CUST_UPWCYJ,Basic,17,FLASH_SAOGG4,20,11,BNDL_XP5J99,346.33,4,Innovative
CMP_G5CTFI,PROD_116QIL,3728.11,4109,607,90273.27,4.47,CUST_WAA6EU,Premium,1,FLASH_ZQGZRC,41,195,BNDL_3TZ88J,269.49,1,Stylish
CMP_K36YWI,PROD_TWYRIK,15835.67,693,218,78896.18,2.73,CUST_CL7WRA,Premium,10,FLASH_M3QAYJ,32,23,BNDL_ZNRXTS,242.79,4,Innovative
CMP_J4PU9E,PROD_HD4BKN,28214.53,2481,197,10247.51,2.26,CUST_MN0G0K,Standard,32,FLASH_92PQIN,50,35,BNDL_635Z29,181.65,1,Stylish
CMP_OYXYHL,PROD_3ARQ7N,11012.68,2096,902,50169.27,4.14,CUST_Q32WNG,Premium,15,FLASH_89422L,52,33,BNDL_AEOQAZ,137.98,2,Stylish
CMP_LSKW90,PROD_05ASRW,28600.38,1362,400,46682.43,0.52,CUST_6L0AR2,Premium,11,FLASH_YX4UBR,37,173,BNDL_6E56SW,277.67,2,Affordable
CMP_LDH9QF,PROD_VXG7EK,14077,1533,865,16892.72,2.9,CUST_Y3A3AM,Standard,16,FLASH_1B31TU,12,65,BNDL_NV3YH5,274.85,1,Affordable
CMP_R7I1UE,PROD_SQ68MY,33606.27,1955,675,68519.01,3.5,CUST_QESMR6,Premium,11,FLASH_32937D,38,158,BNDL_7FKT3R,319.26,4,Stylish
CMP_2DX4UI,PROD_KOK0M8,42561.19,1534,534,17404.63,2.7,CUST_E04YXS,Basic,2,FLASH_WX5QSG,26,22,BNDL_KOHQGS,145.99,1,Durable
CMP_C6IEFG,PROD_A3NXMN,12600.45,4309,444,94740.61,3.19,CUST_7R3NNU,Standard,6,FLASH_TXLGSH,25,194,BNDL_MP1G1F,72.16,2,Innovative
CMP_2E1X9Z,PROD_9QRXVE,46167.35,4466,561,23162.12,4.9,CUST_GOOIDU,Standard,9,FLASH_J6ILUB,31,159,BNDL_XQV1K3,305.41,1,Affordable
CMP_SWTWL0,PROD_UR2A5P,27825.18,4433,262,36688.37,4.08,CUST_V37QKC,Basic,5,FLASH_YVMOJW,51,156,BNDL_68BTLD,272.33,4,Innovative
CMP_AEUK7T,PROD_CT3T8X,23125.75,1495,626,90145.82,0.7,CUST_ZE6P0V,Basic,30,FLASH_ILJ9E5,13,114,BNDL_W71VB1,59.78,3,Stylish
CMP_35CK50,PROD_PCFLCM,36041.03,4921,177,97655.83,2.77,CUST_NGVVXW,Standard,5,FLASH_4MOQIX,44,60,BNDL_RMDCC1,305.29,3,Stylish
CMP_L2URUM,PROD_7A43QG,33621.83,3433,870,37102.01,1.3,CUST_I91SYQ,Standard,30,FLASH_FJPU3T,13,155,BNDL_EKSJ0E,67.66,4,Stylish
CMP_S9GDI7,PROD_0NXKYG,43679.25,646,201,23673.95,3.26,CUST_11S2PR,Basic,3,FLASH_P6I0V1,68,198,BNDL_JG92P8,422.09,3,Innovative
CMP_NGCFWF,PROD_W0H8PM,32409.17,2301,438,55380.64,1.24,CUST_6277GC,Standard,3,FLASH_BNG6I5,24,88,BNDL_D5C9OR,124.34,3,Affordable
CMP_DKEPJK,PROD_ALCOUJ,49761.56,3170,741,73889.86,2.71,CUST_J0TUOF,Standard,8,FLASH_0ZK6TJ,32,75,BNDL_9MRKND,220.86,3,Affordable
CMP_N9M9W7,PROD_QZLV74,33920.05,2803,418,15226.73,0.97,CUST_YG8F6S,Premium,1,FLASH_MSP89G,43,193,BNDL_BCPY62,143.48,1,Innovative
CMP_3JTEB7,PROD_QCI40G,36494.76,1161,149,50461.56,2.51,CUST_6NNJ1W,Premium,26,FLASH_ST8U8A,13,102,BNDL_JT36EU,387.84,1,Stylish
CMP_644WY1,PROD_QQWH38,37738.78,1160,310,30190.11,0.75,CUST_LKDGZK,Basic,23,FLASH_B4JWBA,55,18,BNDL_MQRQV5,144.3,1,Innovative
CMP_BCTONO,PROD_HP7RX0,22519.3,2610,630,17900.75,3.31,CUST_UBLQ2P,Basic,24,FLASH_K113IF,31,50,BNDL_VHRC72,460.95,3,Durable
CMP_WNOKO3,PROD_HQL0RT,25974.03,4649,13,7329.74,1.12,CUST_HQD520,Standard,2,FLASH_TZC5ZT,15,194,BNDL_X9VIGC,99.07,1,Affordable
CMP_5NUT88,PROD_QFMADY,44976.86,2772,539,85440.72,2.08,CUST_L12KQB,Basic,17,FLASH_NFNO12,43,17,BNDL_UL9ATJ,302.5,4,Stylish
CMP_0Z2QPY,PROD_BYK5E5,49431.33,2441,505,82339.11,3.19,CUST_VMPI3N,Premium,12,FLASH_VYT2DD,28,45,BNDL_CBYBHZ,497.16,2,Affordable
CMP_QPBYXM,PROD_5DEFX6,32343.66,885,14,70324.24,0.86,CUST_CH1VHA,Standard,16,FLASH_L1QAF7,11,190,BNDL_D0R5B4,312.61,2,Durable
CMP_AX0CTV,PROD_4PQFUQ,42869.26,1386,939,6852.27,4.23,CUST_CYALQ1,Premium,18,FLASH_C2ZX4F,18,132,BNDL_LDJNRD,196.37,2,Affordable
CMP_GARK78,PROD_628R8U,8941.09,2316,358,48168.24,4.01,CUST_FUIO9B,Premium,27,FLASH_QVR7KZ,41,29,BNDL_28DSDB,175.32,3,Durable
CMP_QTNGS7,PROD_4EH2OS,11217.99,299,71,90003.36,1.13,CUST_U677DD,Premium,11,FLASH_N47F5I,24,1,BNDL_K2MJ4Z,190.59,2,Affordable
CMP_59NHJZ,PROD_V56UU0,42021.81,1674,378,96597.64,2.41,CUST_0SDVX3,Basic,7,FLASH_ZMNQTC,53,170,BNDL_9VVC0R,284.25,4,Affordable
CMP_NX3YBH,PROD_8QNLSA,27924.3,4739,2,9196.97,3.35,CUST_7FX5DT,Standard,5,FLASH_I85TUL,21,35,BNDL_OS2ED1,364.06,1,Durable
CMP_CSO8SO,PROD_D6O0OE,30816.24,3912,71,89270.59,0.76,CUST_4EINV7,Basic,1,FLASH_PQ4G3P,31,8,BNDL_8C9J4D,428.81,2,Affordable
CMP_HRHSRE,PROD_0J5CTK,30737.51,4140,586,90884.06,1.31,CUST_C3CJ8I,Standard,5,FLASH_7WKOFP,56,120,BNDL_J8ROIM,239.22,2,Durable
CMP_KPHQUM,PROD_F89AAM,20153.75,1173,222,71102.26,2.93,CUST_TMJWWP,Premium,15,FLASH_36U6X6,48,93,BNDL_XFYQ8F,156.6,4,Innovative
CMP_LQMWXT,PROD_YKB3I8,29268.96,3495,307,31565.52,1.42,CUST_RCRWX7,Basic,1,FLASH_WIJVEB,16,128,BNDL_4T39DX,323.92,2,Affordable
CMP_OZF7MD,PROD_ZAM4HJ,48003.98,3013,203,37300.6,3.99,CUST_KIITMJ,Basic,24,FLASH_1WG1CR,32,149,BNDL_VWYEKN,266.1,3,Stylish
CMP_59FMHK,PROD_7XTFQ4,31347.22,2088,808,14070.9,4.74,CUST_GJZZY9,Premium,16,FLASH_14NNUB,59,114,BNDL_BX21UH,114.66,4,Durable
CMP_K65YCM,PROD_00VI3W,40053.12,1245,431,25107.25,1.08,CUST_BPACS2,Premium,35,FLASH_EKJ9IL,64,50,BNDL_FL9GCJ,65.72,1,Innovative
CMP_A89KWI,PROD_D2DI1Q,3620.59,1363,391,20394.01,1.62,CUST_HTZTZU,Premium,1,FLASH_JK9Z0B,13,63,BNDL_9LHLGO,243.93,4,Affordable
CMP_N2A29H,PROD_GDMO1F,45548.69,3975,231,98453.29,1.53,CUST_QIB6AK,Standard,19,FLASH_I4UDID,27,9,BNDL_FSIXX9,416.8,2,Durable
CMP_V1FO6P,PROD_ELAQ77,27174.03,3286,226,9871.81,3.22,CUST_PYLKGA,Premium,2,FLASH_XO122T,64,63,BNDL_YJB7Y0,342.91,4,Affordable
CMP_F8PWJA,PROD_FSW4WJ,48759.49,4985,340,12751.9,3.96,CUST_DM3YPR,Basic,25,FLASH_WTRPMB,21,48,BNDL_2SI9S4,219.72,4,Stylish
CMP_RQ0OHG,PROD_DQZITC,9044.51,1428,779,42338.64,0.64,CUST_ABLLJL,Premium,15,FLASH_73WC35,40,44,BNDL_UM6VHU,110.45,1,Affordable
CMP_M74ITO,PROD_5RSU9M,44407.58,3506,152,34150.18,2.68,CUST_78TFLH,Standard,9,FLASH_NECU2W,53,52,BNDL_CRVYA4,145.85,3,Stylish
CMP_TXK3JC,PROD_SKTNIM,27076.71,1528,327,11163.2,3.73,CUST_M3CTC8,Standard,15,FLASH_JAPGDA,18,44,BNDL_MRH1UE,66.72,2,Stylish
CMP_R423L6,PROD_83J2AG,29699.2,3551,135,70755.79,3.33,CUST_RE5O97,Basic,11,FLASH_8PVA1X,14,41,BNDL_0VCD1Z,496.29,4,Affordable
CMP_SECU27,PROD_JGY6BM,25805.23,3262,456,49744.74,3.23,CUST_V405VT,Basic,2,FLASH_FT9B7M,15,150,BNDL_ISCFHV,309.13,1,Stylish
CMP_7XS6CW,PROD_J128M7,10690.64,4364,511,33088.36,1.87,CUST_ZLGQ4M,Premium,29,FLASH_GBQNIX,52,9,BNDL_QVE210,451.55,2,Affordable
CMP_281UI3,PROD_ORCSUC,22518.78,2367,944,25327.75,3.58,CUST_2ULQIM,Standard,10,FLASH_GK298Q,34,176,BNDL_FT9XMH,215.86,2,Innovative
CMP_WJMMH8,PROD_G1D860,45726,950,323,77796.9,4.41,CUST_FSF8SL,Basic,16,FLASH_26XKNC,19,132,BNDL_RH9UI6,458.81,2,Stylish
CMP_SSHQWN,PROD_2P7B7O,37952.84,1343,466,4881.06,1.27,CUST_ABMMIH,Basic,23,FLASH_6L0595,37,47,BNDL_CWMMUW,134.68,4,Affordable
CMP_AHJZP5,PROD_ET8STZ,32039.94,705,324,70190.32,0.64,CUST_U5OQNM,Standard,13,FLASH_LPR3W2,50,1,BNDL_XXFUS0,210.01,3,Affordable
CMP_NG99NG,PROD_F4Z7DU,49848.83,2428,980,38938.2,2,CUST_TRGP2I,Basic,35,FLASH_2H9B3I,67,42,BNDL_Z9MZWF,141.15,1,Stylish
CMP_HIDWNE,PROD_JKJ9M8,11915.33,1411,1,74904.96,1.18,CUST_2P8Y29,Standard,3,FLASH_MYU4TX,55,25,BNDL_4LEC9E,254.47,4,Affordable
CMP_CEP1RL,PROD_QMO7Z3,14434.24,1817,512,65963.99,0.53,CUST_CCX2LV,Basic,3,FLASH_I6WHJW,67,119,BNDL_DA1VC9,260.2,1,Durable
CMP_P0DHQZ,PROD_CL0KUL,30798.78,843,762,94479.72,3.96,CUST_N4HXUO,Standard,9,FLASH_XXNW8J,43,108,BNDL_EONPJI,167.64,4,Innovative
CMP_2XQ558,PROD_DZXY1E,22232.7,3728,503,65209.5,0.91,CUST_NUE29B,Standard,34,FLASH_DWHCYZ,16,17,BNDL_FZCWTK,230.07,4,Affordable
CMP_WTDIHU,PROD_384AFF,2798.88,3598,340,44508.53,0.75,CUST_OC9OEA,Basic,19,FLASH_K34YWI,11,3,BNDL_7PND3M,204.97,1,Stylish
CMP_GHDURN,PROD_JQITFP,22729.35,2995,849,85435.2,1.2,CUST_9BRBK3,Premium,7,FLASH_WCSZ2B,10,154,BNDL_U6T0QC,165.19,4,Durable
CMP_HX665M,PROD_N9Y0Z6,14097.26,2094,56,40131,4.47,CUST_HXK3NE,Basic,6,FLASH_9IHPMC,57,93,BNDL_BQG5D5,323.87,1,Innovative
CMP_5F4C3W,PROD_A0ZVMP,13109.29,2304,244,97193.66,1.77,CUST_T3WEI3,Standard,12,FLASH_3KO6X8,28,15,BNDL_VNIB64,112.42,4,Affordable
CMP_OJQC5R,PROD_GGTVI4,35467.97,3283,476,53222.79,3.46,CUST_0G5YJH,Premium,3,FLASH_VB1K5Z,63,53,BNDL_5MILV1,279.19,1,Stylish
CMP_PFNZ46,PROD_R44BR6,33380.34,960,423,57423.06,4.6,CUST_RK7354,Standard,31,FLASH_VC3AB8,23,140,BNDL_QQFW8R,86.93,4,Innovative
CMP_922O6N,PROD_3PJ3DM,23957.61,1978,580,49105.49,4.4,CUST_0EPAPK,Standard,20,FLASH_ERPPWN,54,38,BNDL_2PUHTO,222.54,4,Stylish
CMP_B7VK2N,PROD_J0CE9M,22213.87,1282,245,75200.01,4.47,CUST_W9Q04I,Premium,23,FLASH_EJGOP9,23,42,BNDL_PTUDEF,104.64,1,Stylish
CMP_KR9J77,PROD_0OGMS1,41262.41,2440,181,15791.31,2.11,CUST_N6L8XD,Standard,10,FLASH_4B6FAS,47,171,BNDL_MT3IGC,85.41,3,Stylish
CMP_T2LVS3,PROD_P7X5BM,25231.86,705,70,62761.99,0.92,CUST_N1MF4H,Standard,9,FLASH_34E67H,23,132,BNDL_HLRKHT,318.49,2,Durable
CMP_FQPDVQ,PROD_16YHRN,48511.12,2289,884,80551.39,0.9,CUST_531MVQ,Standard,15,FLASH_ZB77C2,30,146,BNDL_YIBA8S,180.6,1,Durable
CMP_S2UW9B,PROD_CZSF27,19863.78,4772,26,34382.61,2.4,CUST_4JI8AB,Basic,2,FLASH_EUX1TY,20,71,BNDL_V1GTDE,113.6,3,Affordable
CMP_7FG5GQ,PROD_3PJ6NV,21909.12,4983,902,66540,4.8,CUST_9BE1BT,Basic,13,FLASH_UKN7XC,43,70,BNDL_P04CQ0,337.3,2,Stylish
CMP_NAT407,PROD_LJV52X,46529,4831,566,37019.51,1.35,CUST_BRAL9Q,Standard,3,FLASH_DFT8J9,42,150,BNDL_CF5MAU,54.98,1,Affordable
CMP_XYZGGT,PROD_RSGN3V,23780.4,4423,449,68984.27,3.15,CUST_4G8C4T,Premium,22,FLASH_4D9KRM,12,38,BNDL_1NF8DM,64.58,3,Durable
CMP_3E7FLI,PROD_9OOYY2,21723.69,1472,425,52280.63,2.33,CUST_5OKZDF,Premium,22,FLASH_LFVOLS,53,34,BNDL_THJORZ,94.89,3,Affordable
CMP_OUESWA,PROD_I7NWND,4544.53,3343,275,17690.6,2.87,CUST_C5X6NB,Basic,15,FLASH_P0PTZL,22,1,BNDL_99HOO5,279.56,1,Affordable
CMP_A12CMN,PROD_AZBYDM,27790.83,543,201,21892.89,1.52,CUST_9LAIWV,Basic,9,FLASH_OEDVQX,37,65,BNDL_Z1BA1G,314.19,2,Durable
CMP_6Q8Y78,PROD_7KELXI,42676.84,4821,754,29622.88,4.42,CUST_Q7IFIX,Premium,31,FLASH_9ACUVN,24,32,BNDL_ZUFIYU,88.24,2,Stylish
CMP_3RGP86,PROD_LCX4AS,20711.3,4036,74,71883.53,1.59,CUST_4CZO77,Premium,25,FLASH_FRI2SF,14,4,BNDL_S85YEF,338.17,1,Durable
CMP_NYUC20,PROD_3LYK7S,10333.06,707,160,51840.58,1.59,CUST_46QPZE,Basic,32,FLASH_SBDD85,36,65,BNDL_GUACIV,91.31,4,Stylish
